30.000000,50.001999,40.754002,30.000000,30.000000,30.000000,23.677000,30.000000,18.610001,17.729000
50.000999,32.056999,30.000000,30.000000,25.284000,18.747000,20.327999,30.000000,30.000000,30.000000
20.032000,17.535999,19.107000,23.480000,30.000000,30.000000,30.000000,30.000000,19.176001,50.015999
27.172001,42.380001,30.273001,23.968000,30.000000,17.122000,30.000000,18.365000,17.964001,21.131001
14.264000,29.059999,22.187000,23.063999,30.000000,14.954000,15.179000,30.000000,15.503000,15.459000
31.722000,30.000000,19.639999,30.000000,28.468000,30.000000,15.717000,15.780000,15.780000,16.775000
30.000000,50.001999,39.661000,30.000000,30.000000,18.466999,18.988001,30.000000,50.026001,30.000000
31.577000,50.009998,33.637001,26.249001,31.357000,18.622000,30.000000,30.000000,21.563000,23.312000
30.000000,30.000000,23.924999,27.931000,30.000000,30.000000,30.000000,50.000999,17.497999,30.000000
28.742000,50.001999,18.521999,30.000000,30.000000,30.000000,21.039000,30.000000,30.000000,30.000000
32.374001,50.000999,27.379999,30.000000,30.000000,15.812000,30.000000,16.497000,16.417000,30.000000
30.000000,27.382000,50.002998,50.000999,46.153000,17.150999,17.325001,18.905001,16.899000,17.438999
22.636000,50.014000,30.000000,30.000000,22.511999,18.322001,30.000000,30.000000,30.000000,18.542999
20.964001,33.520000,30.201000,22.436001,18.304001,19.532000,30.000000,50.004002,15.656000,16.589001
30.000000,50.007000,30.000000,50.008999,30.000000,18.757000,17.649000,20.075001,30.000000,18.568001
17.806000,50.012001,19.299999,17.016001,19.028999,15.369000,15.472000,50.000999,15.395000,50.000999
30.000000,50.000999,30.000000,50.002998,18.398001,50.000999,16.884001,17.629999,16.922001,16.936001
29.823999,30.000000,43.243000,30.000000,31.263000,30.000000,30.000000,30.000000,50.005001,30.000000
50.000999,50.001999,23.952999,50.007000,30.000000,16.681000,16.375000,30.000000,15.964000,15.525000
19.200001,24.100000,30.113001,18.164000,19.848000,30.000000,30.000000,15.900000,50.000999,30.000000
